x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
26,0,84619,2,13,0,1,0,0,0,0,0,40,0,1
36,0,447346,0,9,0,4,0,0,0,0,0,50,0,1
55,2,37869,12,16,1,0,1,0,1,0,0,60,0,0
48,4,99086,2,13,1,2,1,0,1,0,0,50,0,0
43,0,143582,13,3,0,6,4,2,1,0,2129,72,2,0
38,0,326886,4,11,0,2,0,0,0,0,0,45,0,1
18,0,181755,0,9,1,4,1,0,0,0,0,30,0,0
56,1,249368,0,9,5,2,1,0,0,0,0,70,0,0
39,1,326400,3,14,1,0,1,0,0,0,0,40,0,0
46,0,504725,13,3,3,9,1,0,0,0,0,50,1,0
36,0,88967,5,7,1,8,3,3,0,0,0,65,0,0
42,1,170721,0,9,0,1,0,0,0,0,2002,40,0,0
50,0,148953,0,9,0,8,0,0,0,0,0,50,0,1
17,0,342752,5,7,1,9,2,0,0,0,0,20,0,0
57,0,220871,8,4,4,6,3,1,1,0,0,40,0,0
73,0,29675,0,9,4,5,5,0,1,0,0,12,0,0
50,6,183611,1,10,1,3,1,0,0,0,0,40,0,0
35,0,115215,1,10,1,8,2,0,0,0,0,45,0,0
27,0,152231,1,10,0,6,0,0,0,0,0,45,0,0
24,3,41356,1,10,1,7,1,0,1,0,0,40,0,0
27,0,225142,1,10,1,1,2,0,0,0,0,40,0,0
23,1,121313,0,9,1,1,2,0,0,0,0,40,0,0
25,0,134821,0,9,1,3,2,0,1,0,0,40,0,0
51,0,311350,2,13,0,2,0,0,0,0,0,40,0,1
26,0,102106,7,6,0,3,4,0,1,0,0,40,0,0
47,0,427055,1,10,0,3,0,0,0,0,0,45,1,0
40,0,117860,0,9,2,5,1,1,0,0,0,40,0,0
58,0,285885,10,5,2,5,3,0,1,0,0,40,0,0
25,0,212800,1,10,1,4,2,0,1,0,0,40,0,0
29,0,194864,0,9,0,4,4,0,1,0,0,18,0,0
36,0,31438,5,7,0,8,0,0,0,0,0,43,0,0
46,0,148254,0,9,2,2,1,0,1,0,0,60,0,0
69,0,113035,14,2,4,13,1,1,1,0,0,4,0,0
69,0,106595,0,9,4,3,1,0,1,1848,0,40,0,0
28,0,144521,0,9,1,5,2,1,1,0,0,40,0,0
20,0,172232,0,9,1,3,2,0,0,0,0,48,0,0
54,4,123592,0,9,3,3,3,1,1,3887,0,35,0,0
25,0,191921,1,10,1,8,2,0,0,0,0,40,0,0
64,2,237379,0,9,0,9,0,0,0,3471,0,40,0,0
17,0,208463,0,9,1,4,2,0,1,0,0,20,0,0
53,6,68985,0,9,0,3,0,0,0,0,0,40,0,0
50,0,22418,10,5,2,8,1,0,0,0,0,50,0,0
57,0,163047,0,9,0,2,4,0,1,0,0,38,0,0
51,0,153870,1,10,0,8,0,0,0,0,2603,40,0,0
20,3,124954,1,10,1,7,2,0,0,0,0,30,0,0
47,0,197702,1,10,0,1,0,0,0,0,0,40,0,0
25,0,166415,0,9,1,8,3,0,0,0,0,52,0,0
50,4,116211,9,15,0,2,0,0,0,0,0,52,0,1
20,0,33644,0,9,1,3,2,0,1,0,0,30,0,0
43,4,33331,9,15,0,0,0,0,0,0,1977,70,0,1
46,0,73019,2,13,1,0,1,0,1,0,0,40,0,0
54,0,169182,0,9,3,3,3,0,1,0,0,38,6,0
53,0,20438,1,10,3,2,3,3,1,0,0,15,0,0
21,0,109869,0,9,1,1,2,0,0,0,0,30,0,0
58,0,316849,1,10,2,5,1,0,0,0,0,40,0,0
30,0,208043,2,13,0,4,0,0,0,0,0,55,0,1
61,0,153790,0,9,0,3,4,1,1,0,0,40,0,0
56,4,153451,1,10,2,3,1,0,1,0,0,35,0,0
59,0,96840,0,9,2,5,3,0,1,0,0,40,0,0
72,0,192732,0,9,0,9,0,0,0,0,0,20,0,0
33,0,209101,0,9,1,3,1,0,0,0,0,40,0,0
46,0,146919,0,9,0,3,4,0,1,0,0,40,0,1
46,2,192323,1,10,0,12,0,0,0,0,0,38,0,1
48,0,217019,0,9,1,0,3,1,1,0,0,28,0,0
33,0,198211,0,9,0,2,0,0,0,0,0,40,0,0
21,0,222490,1,10,1,9,2,0,1,0,0,40,0,0
27,0,106758,0,9,2,3,3,0,1,0,0,45,0,0
31,0,561334,0,9,2,8,1,0,0,0,0,40,0,0
28,0,203710,2,13,1,6,1,0,0,0,0,40,0,0
45,2,203322,1,10,2,3,1,0,1,0,0,38,0,0
51,0,123703,0,9,0,6,0,0,0,4386,0,40,0,1
46,4,312015,0,9,1,5,1,1,1,0,0,40,0,0
25,0,209428,1,10,0,4,0,0,0,0,0,25,7,0
61,0,230292,1,10,0,3,0,0,0,7688,0,40,0,1
17,0,114420,5,7,1,4,2,0,1,0,0,30,0,0
26,0,120238,2,13,1,1,1,0,0,3325,0,40,0,0
35,0,100375,7,6,2,1,1,0,0,0,0,60,0,0
33,1,42485,5,7,0,2,0,0,0,0,0,70,0,0
37,0,130620,11,8,0,4,4,2,1,0,0,33,2,0
39,2,134367,0,9,1,3,2,0,1,0,0,35,0,0
42,0,147099,0,9,2,5,3,0,1,0,0,30,0,0
35,0,36214,2,13,0,2,0,0,0,4386,0,47,0,1
45,0,119904,0,9,2,11,1,0,1,0,0,50,0,1
47,5,105779,2,13,1,4,2,0,0,0,0,40,0,1
64,0,165020,5,7,0,1,0,0,0,0,0,48,0,0
39,0,187098,9,15,0,2,4,0,1,15024,0,47,0,1
43,3,142030,0,9,2,7,3,0,1,0,0,40,0,0
34,0,241360,0,9,0,0,0,0,0,0,0,40,2,0
62,0,121319,2,13,0,0,0,0,0,3103,0,40,0,1
53,0,151580,1,10,0,0,0,0,0,15024,0,40,0,1
31,0,162572,2,13,0,2,0,0,0,0,0,40,0,0
26,0,35917,0,9,0,4,0,0,0,0,0,40,0,0
56,5,35723,8,4,0,1,0,0,0,0,0,50,0,1
43,0,194773,1,10,1,5,1,0,1,0,0,40,0,0
33,0,62155,1,10,1,4,1,1,0,0,0,35,0,0
45,1,192203,1,10,0,1,0,0,0,0,1485,40,0,1
46,0,174370,1,10,3,4,1,0,0,0,0,55,0,0
26,0,161007,4,11,0,9,0,0,0,0,0,80,0,0
24,0,270517,0,9,1,5,2,0,1,0,0,40,1,0
43,0,163847,2,13,0,10,0,0,0,0,0,50,0,1
40,0,193882,4,11,1,6,2,0,0,0,0,40,0,0
61,0,160037,8,4,2,5,1,0,0,0,0,35,0,0
34,6,189944,1,10,1,3,1,1,1,0,0,72,0,0
85,0,115364,0,9,4,4,3,0,0,0,0,35,0,0
41,0,163174,0,9,1,3,1,0,1,0,0,40,0,0
31,4,188900,6,12,1,3,1,0,1,3325,0,35,0,0
22,0,214399,1,10,1,4,2,0,1,0,0,30,0,0
60,0,156616,0,9,4,5,3,1,1,0,0,40,0,0
29,0,204862,6,12,2,0,1,0,1,0,0,36,0,0
34,3,55921,0,9,0,7,0,0,0,0,0,40,0,0
35,4,172475,2,13,1,2,1,2,1,2977,0,45,0,0
24,0,153082,0,9,1,4,1,0,0,0,0,30,0,0
45,2,195418,3,14,2,0,1,1,0,0,0,40,0,0
21,2,276840,11,8,1,5,2,1,0,0,0,20,0,0
30,0,97933,6,12,0,8,4,0,1,0,1485,37,0,1
50,5,119099,1,10,0,2,0,0,0,0,0,99,0,1
41,1,83411,0,9,0,2,0,0,0,0,0,40,0,1
21,0,198992,0,9,1,4,1,0,1,0,0,33,0,0
45,0,337825,0,9,0,1,0,0,0,0,0,45,0,0
34,0,192002,2,13,0,2,0,0,0,0,0,40,0,1
28,0,189346,0,9,2,9,2,0,0,0,0,40,0,0
19,0,231962,0,9,1,5,3,0,0,0,0,40,0,0
26,0,164488,2,13,1,0,1,0,0,13550,0,50,0,1
48,0,200471,2,13,0,8,0,0,0,0,0,45,0,1
69,0,228921,2,13,4,0,1,0,0,0,2282,40,0,1
41,0,184846,1,10,2,3,3,0,1,0,0,40,0,0
43,0,233851,2,13,2,3,1,0,1,0,0,40,0,0
28,0,499001,0,9,1,1,3,0,0,0,0,40,1,0
65,2,125768,1,10,2,3,1,0,1,0,0,28,0,0
31,0,255004,2,13,1,2,1,0,0,0,1741,38,0,0
28,0,157624,2,13,1,3,1,0,1,0,0,40,0,0
51,0,146767,2,13,0,0,0,0,0,0,0,40,0,1
45,0,118291,1,10,1,1,1,0,1,0,0,80,0,0
43,0,313181,0,9,2,3,5,1,0,0,0,38,0,0
31,0,87891,6,12,0,4,0,0,0,0,0,60,0,0
31,0,226443,1,10,0,1,0,0,0,0,0,55,0,1
45,0,81132,1,10,0,1,5,2,0,0,0,40,3,0
20,0,216436,2,13,1,4,5,1,1,0,0,30,0,0
25,0,213412,2,13,1,11,3,0,0,0,0,40,0,0
36,0,179358,0,9,4,9,3,0,1,0,0,30,0,0
31,0,369825,2,13,1,4,1,0,0,4101,0,50,0,0
56,0,199763,1,10,0,1,0,0,0,0,0,45,0,0
26,0,239390,2,13,1,4,2,0,0,0,0,18,0,0
47,1,173613,1,10,2,2,1,0,1,0,0,65,0,0
40,5,37869,0,9,0,2,0,0,0,0,0,50,0,0
32,0,302845,0,9,0,2,4,0,1,0,0,48,0,0
34,4,85218,3,14,1,0,3,1,1,0,0,24,0,0
37,0,48268,0,9,0,2,0,0,0,0,0,55,0,0
38,0,173968,0,9,0,1,0,0,0,0,0,45,0,0
19,0,70982,4,11,1,5,2,2,0,0,0,16,0,0
49,0,166857,10,5,2,9,1,0,1,0,0,40,0,0
18,3,256191,0,9,1,7,2,1,1,0,0,25,0,0
26,0,162872,6,12,1,0,1,0,1,0,0,40,0,0
82,0,152148,8,4,0,9,0,0,0,0,0,2,0,0
40,0,139193,0,9,2,1,1,0,0,0,0,40,0,0
28,0,791084,1,10,1,1,2,0,0,0,0,50,0,0
23,0,137214,0,9,0,4,0,1,0,0,0,37,0,0
19,0,183258,1,10,1,3,2,0,0,0,0,40,0,0
67,0,154035,0,9,4,9,5,1,0,0,0,32,0,0
43,0,115323,2,13,0,2,0,0,0,3103,0,40,0,1
41,0,213055,6,12,1,3,1,4,1,0,0,50,0,0
37,0,155064,4,11,2,0,3,0,1,0,0,40,0,0
20,0,33551,0,9,1,8,2,0,0,0,0,40,0,0
40,0,169995,0,9,2,1,3,0,0,0,0,40,0,0
47,0,168262,3,14,3,2,1,0,0,99999,0,50,0,1
40,0,104196,0,9,0,11,0,0,0,0,0,40,0,0
39,4,114055,2,13,1,2,1,0,1,0,0,40,0,0
24,0,274398,1,10,1,3,2,1,1,0,0,20,0,0
78,3,27979,0,9,0,7,0,0,0,2228,0,32,0,0
67,3,244122,4,11,4,7,1,0,1,0,0,1,0,0
49,0,196571,2,13,0,4,0,0,0,0,0,45,0,1
66,0,101607,0,9,2,6,1,0,0,0,0,10,0,0
52,0,122109,0,9,1,0,3,0,1,0,323,40,0,0
59,5,255822,0,9,2,2,1,0,0,0,0,60,0,0
72,0,195184,0,9,4,13,3,0,1,0,0,12,9,0
35,6,245372,0,9,1,3,1,0,0,0,0,40,0,0
30,0,169583,2,13,6,2,4,0,1,0,0,40,0,1
36,0,224531,1,10,1,5,1,0,0,0,0,40,0,0
26,0,186151,0,9,3,11,2,0,1,0,0,40,0,0
23,0,118693,2,13,1,5,1,0,0,0,0,35,0,0
39,0,297449,2,13,0,0,0,0,0,0,0,40,0,1
40,1,125206,9,15,0,0,0,0,0,0,0,40,0,0
29,0,393264,2,13,1,0,1,0,0,0,0,40,0,0
38,0,108140,2,13,1,5,1,0,0,0,0,20,0,0
63,0,264968,2,13,1,3,1,0,0,0,0,40,0,0
58,1,318106,0,9,0,2,0,0,0,0,0,40,0,1
30,0,156025,0,9,2,2,3,0,1,0,0,40,0,0
38,4,149455,0,9,1,5,3,1,1,0,0,40,0,0
25,0,359985,13,3,1,3,1,0,1,0,0,33,1,0
44,4,165108,3,14,0,0,0,0,0,0,0,40,0,1
43,0,115178,4,11,0,3,4,0,1,0,0,40,0,1
21,0,149224,1,10,1,8,2,0,0,0,0,30,0,0
41,2,352056,6,12,1,2,1,0,0,0,0,40,0,0
38,0,174717,2,13,0,4,0,0,0,0,0,50,0,1
75,3,173064,2,13,0,7,0,0,0,0,0,6,0,0
29,0,147755,1,10,0,1,0,0,0,0,1672,40,0,0
52,1,135716,0,9,0,10,0,0,0,0,0,70,0,0
47,0,44216,0,9,2,2,3,0,1,0,0,45,0,0
28,0,37359,4,11,0,0,0,0,0,99999,0,50,0,1
24,0,178255,1,10,0,13,4,0,1,0,0,40,2,0
30,4,70617,3,14,0,0,0,2,0,0,0,10,13,0
30,0,154950,1,10,0,2,0,0,0,15024,0,60,0,1
40,0,356934,6,12,2,2,1,0,0,0,0,40,0,1
27,0,271714,1,10,1,5,2,0,1,0,0,30,0,0
26,0,247025,0,9,1,12,3,0,0,0,0,44,0,0
32,0,107417,0,9,1,5,1,0,0,0,0,37,0,0
36,4,116554,2,13,1,3,1,0,1,0,0,40,0,0
26,0,917220,11,8,1,8,2,1,0,0,0,40,0,0
25,0,430084,1,10,1,8,1,1,0,0,0,40,0,0
39,0,202937,1,10,2,11,1,0,1,0,0,40,19,0
27,0,62737,4,11,0,11,0,0,0,0,0,40,0,0
24,0,508548,0,9,0,10,0,0,0,0,0,50,0,0
38,5,275223,2,13,0,4,0,0,0,7688,0,40,0,1
35,1,381931,0,9,0,10,0,0,0,0,0,55,0,0
29,0,246974,4,11,1,11,1,0,0,0,0,40,0,0
49,0,105431,0,9,2,5,1,1,1,0,0,40,0,0
36,0,146311,10,5,0,6,0,0,0,0,0,40,0,0
47,1,159869,12,16,0,1,0,0,0,0,0,50,0,0
21,0,204641,1,10,1,5,2,0,0,0,0,40,0,0
35,0,66297,2,13,1,0,1,2,1,0,0,40,3,1
38,0,227615,14,2,0,9,0,0,0,0,0,40,1,0
66,3,107744,1,10,0,7,0,0,0,0,0,40,0,0
45,0,360393,3,14,0,2,0,0,0,0,1902,50,0,1
19,0,263340,1,10,1,5,2,0,1,0,0,15,0,0
18,0,141918,0,9,1,9,2,0,0,0,0,22,0,0
37,0,294292,9,15,0,2,0,0,0,0,0,40,0,0
49,0,128736,2,13,1,0,3,0,1,0,0,40,0,0
33,2,511289,4,11,0,12,0,0,0,0,0,48,0,1
27,0,302406,1,10,0,4,0,0,0,0,0,40,0,1
34,2,101517,1,10,2,3,3,0,1,0,0,35,0,0
54,4,161334,3,14,5,0,1,2,1,0,0,40,13,0
24,5,189148,1,10,1,8,2,0,0,0,0,40,0,0
44,1,103111,9,15,0,0,0,0,0,0,0,60,0,1
48,1,51620,2,13,3,1,1,0,0,0,0,50,0,0
23,0,31606,0,9,1,3,3,0,1,0,0,40,0,0
29,0,34292,0,9,1,5,2,0,0,0,0,38,0,0
21,0,107882,6,12,1,5,2,0,1,0,0,9,0,0
18,0,39529,11,8,1,5,2,0,1,0,0,32,0,0
18,0,135315,10,5,1,4,2,4,1,0,0,32,0,0
29,0,107812,0,9,2,1,1,0,0,0,0,40,0,0
29,0,229729,0,9,1,8,1,0,0,0,0,40,0,0
41,0,111891,0,9,3,6,5,1,1,0,0,40,0,0
32,0,340917,0,9,1,9,1,0,0,0,0,40,0,0
61,0,202952,7,6,2,5,1,1,1,0,0,24,0,0
79,0,333230,0,9,5,0,1,0,0,0,0,6,0,0
34,0,114955,6,12,2,6,1,0,0,0,0,40,0,0
46,0,159869,2,13,0,2,0,0,0,0,0,40,0,1
50,1,57758,4,11,0,4,0,0,0,0,0,60,0,1
29,0,207064,0,9,0,6,0,0,0,0,0,40,0,0
23,0,193090,1,10,1,3,1,0,1,3674,0,40,0,0
64,0,151364,1,10,1,3,1,0,1,0,0,40,0,0
70,2,88638,3,14,1,0,3,0,1,7896,0,50,0,1
28,2,304960,6,12,1,3,1,0,1,0,1980,40,0,0
51,0,102828,4,11,0,9,0,0,0,0,0,40,28,0
20,3,210029,1,10,1,7,2,0,1,0,0,40,0,0
34,4,154246,2,13,2,0,1,0,0,4865,0,55,0,0
29,0,142519,0,9,1,9,2,0,0,0,0,40,0,0
49,0,104455,2,13,5,5,1,2,0,0,0,40,3,0
77,5,192230,1,10,0,2,0,0,0,0,0,40,0,0
32,0,292592,0,9,1,5,2,0,1,0,0,35,0,0
27,0,330132,2,13,0,11,4,0,1,0,0,40,0,1
22,0,51111,1,10,1,4,1,0,1,0,0,40,0,0
35,2,258037,0,9,0,1,0,0,0,0,0,40,9,1
42,2,188291,2,13,0,12,0,0,0,0,1902,40,0,1
35,4,349066,0,9,2,6,2,0,0,0,0,40,0,0
62,3,191188,0,9,0,7,0,0,0,0,0,40,0,0
33,0,133503,0,9,0,12,0,0,0,2635,0,16,0,0
45,0,146497,1,10,4,2,3,0,1,0,0,55,0,0
19,0,240468,1,10,5,4,2,0,1,0,1602,40,0,0
38,0,175120,0,9,2,1,1,0,0,0,0,40,0,0
26,0,416577,0,9,0,6,0,1,0,0,0,45,0,0
29,0,253814,2,13,1,2,1,0,1,0,0,45,0,0
33,0,159247,2,13,0,0,0,0,0,0,0,40,0,1
35,1,102471,0,9,2,10,1,0,0,0,0,80,6,0
42,0,213464,1,10,0,1,0,0,0,0,0,40,0,0
20,0,211968,4,11,1,5,2,0,1,0,0,20,0,0
43,6,32016,3,14,0,0,0,0,0,0,0,40,0,1
69,0,512992,5,7,0,0,0,1,0,0,0,45,0,0
39,0,135020,0,9,1,8,2,0,0,0,0,40,0,0
37,0,109133,0,9,0,6,0,0,0,0,0,40,24,0
28,0,142712,1,10,0,1,0,0,0,0,0,40,0,0
26,6,76900,2,13,1,11,1,0,0,0,0,40,0,0
32,0,112176,1,10,2,4,2,0,0,0,0,30,0,0
43,6,262233,2,13,2,2,1,0,0,0,0,40,0,1
49,0,122066,0,9,0,2,0,0,0,0,0,30,39,0
28,0,194690,8,4,3,5,2,0,0,0,0,60,1,0
35,0,306678,0,9,0,6,0,0,0,2885,0,40,0,0
19,3,217769,1,10,1,7,2,0,1,594,0,10,0,0
35,2,308945,0,9,0,1,0,0,0,0,0,40,0,1
57,0,46699,0,9,0,3,4,0,1,0,0,40,0,0
45,0,377757,10,5,0,8,0,0,0,0,0,40,0,0
23,0,220993,0,9,1,4,1,0,0,0,1590,48,0,0
45,0,102147,0,9,0,1,0,0,0,0,0,40,0,0
42,0,113770,0,9,0,3,4,0,1,0,0,40,0,0
35,0,139012,2,13,0,5,0,2,0,0,0,40,16,0
45,0,148900,2,13,0,0,0,0,0,0,0,50,0,1
28,6,329426,2,13,1,2,1,0,0,0,0,40,0,0
64,5,181408,4,11,0,1,0,0,0,0,0,10,0,0
44,2,101950,9,15,3,0,3,0,1,0,0,40,0,0
59,1,32537,0,9,0,10,0,0,0,0,0,40,0,1
41,0,209547,0,9,1,6,1,0,0,0,0,40,0,0
21,0,202373,1,10,1,4,2,1,0,0,0,25,0,0
29,1,151476,4,11,1,3,1,0,1,2174,0,40,0,0
51,1,174824,0,9,1,10,1,0,0,8614,0,40,0,1
22,0,138768,0,9,1,3,2,0,0,0,0,40,0,0
49,0,143482,0,9,2,5,3,0,1,0,0,40,0,0
53,0,200190,6,12,0,4,0,0,0,0,0,80,0,1
38,0,168407,1,10,2,3,3,0,1,5721,0,44,0,0
23,0,148315,1,10,3,1,2,0,0,0,0,40,0,0
20,0,270517,0,9,1,5,2,0,1,0,0,40,1,0
40,0,53506,2,13,2,1,2,0,1,0,0,40,0,0
25,0,105693,2,13,1,0,1,0,1,0,0,40,0,0
27,0,189589,1,10,2,11,1,0,1,0,0,40,0,0
20,0,164574,0,9,1,5,2,0,0,0,0,30,0,0
37,0,185744,0,9,0,5,4,0,1,0,0,20,0,0
40,2,33155,0,9,1,5,2,0,0,0,0,40,0,0
28,0,215955,2,13,0,2,0,0,0,3103,0,40,0,1
38,1,233571,0,9,3,5,3,0,1,0,0,40,0,0
42,0,211253,2,13,2,2,3,0,1,0,0,40,0,0
32,6,191385,6,12,2,12,1,0,0,2174,0,40,0,0
20,0,137895,0,9,0,4,0,0,0,0,0,45,0,0
62,4,159699,2,13,0,3,0,0,0,0,0,38,0,0
31,0,295922,1,10,1,3,1,0,0,0,0,40,0,0
31,1,175856,0,9,0,1,0,0,0,0,0,60,0,0
24,0,216129,0,9,1,3,2,0,0,0,0,40,0,0
62,2,407669,8,4,4,5,1,1,1,0,0,35,0,0
43,2,214242,1,10,0,1,0,0,0,0,0,40,0,1
21,0,285457,1,10,1,8,2,0,0,0,0,50,0,0
30,5,124420,0,9,2,2,1,0,0,4650,0,40,0,0
22,3,246386,0,9,1,7,3,1,1,0,0,40,0,0
18,0,142751,7,6,1,9,1,0,0,0,0,40,0,0
59,2,283635,3,14,2,0,1,0,1,0,0,40,0,0
24,1,322931,8,4,0,8,0,0,0,0,1902,40,0,1
49,0,76482,0,9,0,1,0,0,0,0,0,40,0,0
19,4,431745,5,7,1,5,2,0,0,0,0,30,0,0
48,0,141944,0,9,0,6,0,0,0,4386,0,40,0,1
32,0,193042,9,15,0,4,0,0,0,15024,0,60,0,1
33,0,67006,7,6,1,6,1,0,1,0,0,45,0,0
23,0,240398,2,13,1,4,1,1,0,0,0,15,0,0
33,6,182714,9,15,1,0,1,0,1,0,0,65,0,1
50,6,172046,1,10,0,2,0,0,0,0,0,40,0,1
30,0,185177,2,13,0,2,0,0,0,0,0,43,0,0
32,0,102858,6,12,0,0,0,0,0,0,2002,42,0,0
39,0,84954,1,10,0,4,0,0,0,2829,0,65,0,0
21,0,115895,1,10,1,4,2,0,1,0,0,20,0,0
23,0,184589,2,13,1,0,2,0,1,0,0,21,0,0
32,0,282611,2,13,1,2,1,0,1,0,0,40,0,0
57,0,218649,0,9,0,9,0,0,0,0,0,40,0,0
22,4,157541,1,10,1,0,1,0,0,0,0,10,0,0
70,0,145419,0,9,4,3,3,0,1,0,0,5,0,0
34,0,122616,1,10,0,11,0,0,0,0,0,84,0,1
53,0,204584,3,14,2,4,1,0,1,0,0,40,0,0
21,0,117210,1,10,1,4,2,0,0,0,0,45,0,0
37,0,69481,0,9,2,6,1,0,0,0,0,40,0,0
60,1,148492,0,9,0,1,0,0,0,0,1485,50,0,1
23,0,106957,5,7,1,1,2,2,0,14344,0,40,16,1
32,0,29312,7,6,0,8,0,0,0,0,0,80,0,1
57,0,120302,0,9,0,6,0,0,0,0,0,40,0,0
65,3,111916,0,9,0,7,0,0,0,0,0,40,0,0
25,0,182227,1,10,1,3,1,0,0,0,0,30,0,0
30,0,219110,0,9,0,1,0,0,0,0,0,46,0,0
31,0,200192,0,9,2,3,1,0,1,0,0,40,4,0
19,0,427862,1,10,1,5,2,0,0,0,0,35,0,0
23,4,33551,2,13,0,11,0,0,0,0,0,38,0,0
44,0,164043,0,9,0,4,0,0,0,0,0,40,0,0
43,3,116632,1,10,0,7,0,0,0,0,0,45,0,1
42,0,175133,1,10,1,6,3,1,1,0,0,40,0,0
34,1,289731,5,7,0,6,0,0,0,0,0,40,0,0
32,0,256362,0,9,0,1,0,0,0,0,0,40,0,1
25,0,282612,4,11,1,11,3,1,1,0,0,40,0,0
21,0,73679,1,10,1,2,2,0,1,0,0,40,0,0
31,0,237824,0,9,5,13,5,1,1,0,0,60,11,0
36,2,357720,4,11,1,0,1,0,1,0,0,40,0,0
49,1,155489,1,10,0,1,0,0,0,0,0,65,19,0
44,0,138077,2,13,2,3,3,0,1,0,0,32,0,0
42,0,183479,4,11,0,4,0,0,0,0,0,40,0,1
30,0,103596,0,9,1,12,1,0,0,0,0,99,0,0
33,0,172304,7,6,0,6,0,0,0,0,0,40,0,0
36,1,313853,2,13,2,5,3,1,0,0,0,45,0,1
17,0,294485,7,6,1,5,2,0,0,0,0,30,0,0
20,0,637080,1,10,1,4,1,0,0,0,0,25,0,0
32,0,385959,0,9,1,1,2,0,0,0,0,50,0,0
33,1,116539,0,9,0,1,0,0,0,0,0,40,0,0
37,0,129263,1,10,2,2,3,0,1,0,0,60,0,0
60,0,141253,7,6,2,10,1,0,0,0,0,48,0,0
35,4,35626,1,10,2,3,3,0,1,0,0,15,0,0
43,6,94937,2,13,2,3,3,0,1,0,0,40,0,0
46,0,220269,1,10,0,11,0,0,0,0,0,40,0,1
29,1,169544,0,9,0,8,0,0,0,5178,0,40,0,1
36,0,214604,2,13,0,4,0,0,0,0,0,42,0,1
27,0,81540,0,9,0,1,0,0,0,0,0,40,0,1
50,0,24013,1,10,0,2,0,0,0,0,0,84,0,1
22,0,124940,1,10,0,3,4,3,1,0,0,44,0,0
33,4,313729,3,14,1,0,1,0,0,0,0,60,0,0
61,0,192237,7,6,2,4,3,0,1,0,0,40,0,0
28,3,168524,4,11,0,7,2,0,1,0,0,40,0,0
41,1,113324,4,11,0,10,0,0,0,0,0,70,0,1
22,0,215477,1,10,1,8,2,0,0,0,0,40,0,0
27,0,199903,2,13,1,0,1,0,1,0,0,40,0,0
25,0,431861,0,9,0,8,0,0,0,0,0,40,0,0
32,0,105938,0,9,1,6,2,1,1,0,1602,20,0,0
28,0,274679,3,14,1,0,1,0,0,0,0,50,0,0
25,0,177499,2,13,1,1,2,0,0,0,1590,35,0,0
28,0,206125,1,10,0,1,0,0,0,0,0,40,0,0
37,2,221740,2,13,0,0,4,0,1,0,0,30,0,1
58,0,202652,0,9,4,3,1,0,1,0,0,37,0,0
39,0,348960,0,9,0,9,0,0,0,0,0,40,0,0
33,0,171876,1,10,2,5,3,0,1,0,0,40,0,0
59,0,157932,7,6,0,1,0,0,0,0,0,40,0,1
58,0,201344,2,13,2,1,2,0,1,0,0,20,0,0
38,0,354739,4,11,0,0,0,2,0,0,0,36,3,1
34,0,40067,1,10,0,1,0,0,0,0,0,40,0,0
31,0,326862,1,10,2,1,2,1,0,0,0,40,0,0
48,2,189762,0,9,0,1,0,0,0,0,0,40,0,1
65,3,149049,0,9,0,7,0,0,0,0,0,40,0,0
45,0,226246,0,9,2,9,1,0,0,0,0,50,0,0
80,3,29020,9,15,0,7,0,0,0,10605,0,10,0,1
23,0,38251,0,9,1,5,2,0,1,0,0,40,0,0
33,0,196385,3,14,0,0,0,0,0,0,0,37,0,1
38,1,217054,1,10,2,10,1,0,0,0,0,40,0,0
44,1,104973,3,14,0,10,0,0,0,0,0,40,0,1
48,2,238959,3,14,2,2,3,1,1,9562,0,40,0,1
40,4,34218,0,9,0,1,0,0,0,0,0,40,0,0
19,2,292962,0,9,1,1,5,1,1,0,0,40,0,0
45,0,235924,2,13,2,2,2,0,1,0,0,40,0,0
34,0,98656,1,10,1,0,1,0,1,0,0,40,0,0
70,0,102610,1,10,2,5,1,0,0,0,0,80,0,0
32,2,296466,3,14,1,0,1,0,0,0,0,60,0,0
33,0,323069,4,11,2,5,3,0,1,0,0,40,0,0
24,0,184756,2,13,1,2,1,0,1,0,0,40,0,0
30,2,233993,2,13,1,0,2,0,1,0,0,15,0,0
22,0,130724,1,10,1,4,2,1,0,0,0,25,0,0
52,5,181855,9,15,0,0,0,4,0,99999,0,65,0,1
67,1,127543,7,6,0,10,0,0,0,2414,0,80,0,0
40,0,187164,0,9,0,2,0,0,0,0,1672,45,0,0
55,0,113912,4,11,0,0,4,0,1,0,0,20,0,0
29,0,216479,0,9,2,2,1,0,1,0,0,40,0,0
62,0,135480,0,9,0,4,0,0,0,0,0,16,0,0
22,0,204160,0,9,2,6,2,0,1,0,0,40,0,0
64,4,114650,10,5,0,1,0,0,0,0,0,40,0,0
29,1,240172,2,13,1,2,5,0,0,0,0,50,0,0
28,0,184831,1,10,0,2,0,0,0,0,0,40,0,0
25,0,124590,0,9,1,2,5,0,0,0,0,40,0,0
47,4,120429,12,16,0,0,0,0,0,15024,0,50,0,1
26,0,202033,2,13,0,8,0,0,0,0,0,40,0,1
18,0,156874,11,8,1,5,2,0,0,0,0,27,0,0
52,5,177727,7,6,0,4,0,0,0,4064,0,45,0,0
48,2,334409,2,13,0,0,4,0,1,0,0,50,0,1
