sum0,sum1
415927,-13087
-435792,752097
-107598,-176122
-57900,403877
90746,-971484
126497,-943703
249580,-330331
-100136,-906012
-191224,981966
-725202,-906113
285437,-735209
537437,667551
-780084,820199
-318657,-351799
828347,-650115
-207492,-518669
78880,-902849
-130718,-187164
-224706,233059
199315,423921
466258,-470570
369892,-153638
-345193,-364401
-910877,196691
-928664,4479
465091,831263
-183493,132769
421451,559890
150521,-688771
930553,-853880
274367,-389796
-983273,53993
-579806,37920
-724506,150573
-124777,-228604
-541660,-348969
-560482,110983
-343415,389884
709559,753129
-574576,-641972
-749657,325783
311594,398125
-333370,860740
-876376,-814180
-563091,267546
587514,915330
61232,-723844
-81755,449964
153,397803
-718376,605311
838485,625751
539700,-134033
368975,547499
-633213,803308
-150089,483275
129148,867344
-969797,659595
-120254,-734100
-197186,457407
653084,241345
807401,-960576
824324,674814
-142983,-480316
-903665,-253820
473389,426038
-423092,-516735
-330522,-631790
790757,901985
-728141,-513900
479888,-521736
-13960,598047
-532344,872978
-621037,-15109
-643553,30344
62084,495813
692584,-891934
-11914,995021
520057,-565879
-364059,604781
903380,933731
218465,-491270
596839,845991
440624,104887
-278574,198235
-197393,589681
-445865,690509
-49272,617376
-736630,-501489
517597,-416412
995925,-786921
725436,-521696
-290565,68606
-762718,398952
246116,296065
-780943,-113535
310471,-783865
779836,-146492
799807,-668328
541186,650374
354252,974517
-244981,-609254
-406520,777755
759330,705861
-330836,934337
462895,-492278
-946340,-408849
-437824,-385503
-18796,677529
-505245,-410353
-798973,-702468
-517155,-990908
-969426,-326034
-951951,636332
173153,-994024
-843464,99686
535043,-49021
-253937,902597
906246,413082
-709784,379080
888138,-242667
-132470,-946314
-475115,-380751
426220,796711
487724,540281
76521,256288
909409,889109
-526091,11426
29720,529703
-446782,-120370
-224339,-932456
305919,207370
826976,-541764
570997,379731
-432254,-383660
-972207,205975
537354,-820027
-298866,-121752
-915401,-894709
-669627,-34275
-123955,164678
960668,40991
780834,160952
-285200,312100
921955,-336788
-526872,85252
-9538,-621234
333629,-595374
112123,44237
-410630,578132
768688,-765502
-933782,579600
415215,-999446
404289,-905862
960767,-131234
-866925,-267894
317774,-179365
140968,-78406
705557,162715
-975895,-470169
21105,-900025
409293,91026
133403,-196743
843887,-862616
553355,429378
912011,359887
-427887,639853
752089,-774898
227668,601270
-472775,-152753
457743,713235
924719,314999
644387,-253430
-588900,895928
472456,-751238
130921,-413999
-446260,208051
345474,-238866
233080,144140
425078,-65199
-58579,106091
631182,-401567
993348,708114
441100,-246042
-182869,59439
-404680,506992
588057,20493
53056,84480
134823,-277156
-993274,649974
71202,-270593
-392106,-104948
684297,-487054
-735251,858314
740254,295866
-266051,-177281
69329,763196
285566,896048
-394783,888794
-827921,48708
-59310,890639
63730,-201802
-252975,-52811
-113624,758006
-326556,-976859
-939585,-893225
-884356,-768500
301831,-884432
382857,-612923
-236990,-853227
-43134,-614309
-561076,-222452
548451,-267427
-769568,-821298
-513635,99067
860910,-658802
213273,-581944
438657,-77176
-132074,66490
-611874,662169
-367127,-483018
47614,123988
451074,702409
829553,-311278
-425118,-401306
-985801,987535
517470,-223871
-247817,-957344
978839,65370
-661466,801291
-949637,-978339
927966,-187438
274683,-537762
758623,691328
-380394,27694
639442,-266470
728953,-969338
593709,-491444
68375,381891
392397,940936
586823,-383137
151537,-748437
648200,162557
-475911,-56389
656175,462895
201617,393886
432789,-386878
296549,-770846
-227598,-987608
-361151,-542774
-124289,936108
-135079,532910
-27465,963289
143931,212426
524547,814593
445405,319673
-544287,-749186
474065,875298
631814,-843497
-398055,-673799
-70272,-906900
-236065,620635
19635,206318
-348677,-31220
-502589,454599
626668,-823441
-905748,483284
-845064,-296543
-439532,-790130
281036,383969
-944393,177572
557087,666241
-935414,-589886
51469,-489982
-58780,482017
-523777,-542101
993289,365334
188729,485278
665983,563364
-209610,864723
-502942,740069
689776,6846
146336,-81688
-372696,-89780
-543755,50387
-554745,-409549
-327344,-85642
-807043,-396000
-297106,-590448
-438685,-670414
25183,-39257
91795,65766
-591073,417126
-64387,-678727
657440,152439
-628012,465685
-977163,-146233
450412,-605219
-862815,-720883
-560046,-181901
537373,-274123
301006,58744
-860785,-363186
-968785,-72862
299861,205535
423899,-557101
-641614,-882035
-609047,580808
163653,501980
788380,191864
-704635,857778
-627649,657045
695858,-235676
613433,597878
-335381,105932
-196945,-709416
-682317,-145699
-111668,-630323
699448,727881
-722193,391376
-138386,477873
973840,657436
-815185,963726
802758,40812
83187,348136
413752,663832
763269,-206744
784786,-573180
-205936,-1506
583103,229711
321046,-532538
-99734,112239
100515,-255377
-702365,-110993
148584,-573387
109913,-796032
951533,868825
-186504,200995
-837147,-971617
-103245,-606015
-318018,-662041
656270,351699
402326,610242
-130542,58419
262274,-337092
-774590,665014
171847,-965193
513704,417053
876560,-452300
294629,78367
583657,685212
-80132,251721
-84852,-921346
536404,-25061
550757,-568053
557625,186990
555752,-286602
182717,-158500
475394,639789
659657,-118882
-411855,307510
-65118,-750418
-317971,538090
922605,188680
-30282,539919
714115,676062
581569,-465216
342067,-98167
-300259,216173
832993,962339
35310,-121119
148606,493816
858905,-21689
190147,-63104
-306674,-64771
-307024,765895
343704,-777900
-273859,-797923
-197384,-293067
159087,-893302
799781,381277
926833,996518
144742,-485750
252525,-927223
-586489,-507656
305512,893699
973757,449858
-435698,49410
-532541,574211
-805738,209870
-211476,200465
-433940,-435002
241500,38971
745752,789088
427009,447096
-191699,858165
967189,-289126
605539,-989443
-361901,-553533
793181,844205
-891119,-940065
727122,-307580
-385657,-819038
-166001,374983
771501,938055
1763,219088
424447,218349
697043,-15588
185425,-927684
397677,718358
984366,-796418
671875,-223687
-299060,-523067
423599,66476
768282,-5891
-632517,120107
-987737,515482
-745219,600054
679774,974413
-148499,-810129
-72681,324694
449500,-463315
-908584,337996
693342,-875221
-189890,-413839
-633542,154165
-997716,174828
322127,-733427
-216224,-165998
-484747,574373
-270426,150647
204499,252330
-890718,580994
-406699,-496981
-188996,-952920
-337638,109514
-941126,-968670
-717506,-659862
-507846,760099
-1307,94953
524895,215027
-482123,-1546
697747,852853
958886,-142584
-381592,-609861
872561,-616139
-803997,-309847
887825,-752373
426192,-165213
-560607,568259
565670,-647263
-796946,923140
598318,-6344
369648,553185
-357153,-677369
4209,816569
472862,-835689
-719412,102071
203758,-300292
596294,852426
806296,92651
-373447,988792
-739492,757814
-685734,-4486
552694,309810
-689524,-513049
-937231,28965
13628,-890309
477327,418905
480336,-209119
-35060,-341763
472011,-899055
637599,-498600
-486165,-759815
-918764,511309
-689533,791491
-394762,-313504
942907,-956562
192920,756977
-251767,-484865
619055,783739
-799316,-294173
-290518,379587
385591,898136
388525,-183327
-987419,-153636
542130,-138392
-763561,-13428
-829854,353441
-613910,116407
116181,-960205
322448,-171421
-740081,604595
-608814,-544669
876812,-806277
-573534,-572765
-981671,-666196
-13854,-493870
876964,408077
-806228,-512089
-861436,591660
726816,906954
662794,-399800
-622100,644711
-164115,-39051
-221607,191903
-238224,448880
348613,972697
612851,708437
840234,847411
527496,-701435
-552808,276850
344623,115165
-472459,-107202
-665559,408982
-289448,854171
165567,-453463
-966706,91134
-768807,-813967
-184611,735968
-878077,198575
-540585,-466033
305600,835351
-668122,529717
24089,-214517
15842,-347983
791122,355418
-234221,397196
550292,-714418
55413,632116
629352,322668
810648,836172
387450,643952
-401535,906558
-601864,-954076
-293126,-744817
394192,80076
-18101,308116
-186955,834873
26687,265416
225612,630454
-368257,683014
-864637,589151
285102,763445
-78159,-135381
-496769,30093
-278636,-477992
37587,-253754
372879,-709268
947114,-813713
-493501,4117
-607082,925919
226877,586874
-144891,615909
649516,462274
-203302,-44838
-374923,-732385
719845,232629
-840566,943057
-488468,677059
102783,-653507
-597168,-688689
100201,-156734
402991,644124
35518,764736
519096,734648
-666391,-835166
-578683,-566241
737282,-8725
-66194,-831362
-809353,-532990
-194393,-321556
694439,-925431
141162,-525816
-666018,-28575
-516578,-565109
-685302,-433651
-884041,630421
853146,976744
915923,954829
-401161,409343
-653673,860478
-805693,-653057
-989713,-70203
570495,-892979
773516,-628325
-135880,-663393
-732888,-356686
-43734,-462249
-241232,567043
713132,-467193
416015,-770972
941410,988733
365833,-213475
-23564,955522
470860,-158306
567294,875809
300509,-821568
-508859,-974414
134168,-302570
282992,904578
455245,-99193
-22551,448264
292102,418030
166634,649102
-880645,633423
-117218,-172791
769716,421569
263438,-409859
-816041,-299665
906268,374773
-929165,-1255
-181154,848389
240082,-87209
631237,125581
552876,-932809
993385,797321
-357083,262865
163746,-265399
-825993,-459661
-12182,4167
-737875,734071
-299237,56520
144707,-587207
-347415,2403
158386,809732
-937681,-592577
-343469,-352983
-847373,377473
-619519,110955
-659043,557992
147343,-502953
-286312,346254
81717,-485872
-437665,-746002
-489531,-56559
524608,626934
111915,-338015
265191,628388
-776936,203896
646168,666596
-567131,610390
-418447,-533274
723997,808902
571098,-430499
821493,790854
-825804,381679
422465,191462
435472,626732
903106,259028
-993549,683951
-821040,-334005
745480,-284584
247344,474305
645385,691854
537923,916012
256906,601956
675003,737291
243082,-195391
-547574,-109267
515332,-567923
118962,937529
-655365,195898
985489,-114481
964066,-94339
-309176,-563510
666339,-336909
118077,-543881
577165,-119640
-379835,524551
498905,696745
-261062,160162
-676875,637242
673535,661496
-92020,-919308
992717,-800770
734622,-374905
865037,529354
-796842,287898
784433,242469
439081,-677093
-643297,-549100
712937,-526836
-812959,-93602
225610,-633987
779143,778431
-259385,873906
740701,512711
-216449,410676
306173,159157
-126075,916412
573749,-894486
613259,-730526
-356088,421982
972243,103571
-410868,406678
-894426,540482
-575753,579794
-736527,-78938
356451,-400749
368203,907755
579577,234309
139615,-578674
84423,41057
587748,969251
112802,-243255
-19704,-885785
-493699,300687
141520,652359
-116838,341102
823936,-12692
-713803,714798
229576,621909
150927,856906
-524100,-207853
339540,-357010
-181641,-104313
785312,505974
-472821,-787300
-635461,-927572
-251252,-722557
-228451,402489
431507,138779
-793325,-515552
-772312,-615379
-463585,163482
-524688,-526826
-333207,-957345
-453035,-912921
492309,192277
-125777,-929833
-281050,748301
-611529,-386786
-668992,347734
-196583,-47605
656260,336164
-674798,551054
24459,463342
707922,-879173
41217,-264644
-443079,-709414
-167320,-41196
-186380,112544
-917044,161217
366615,-1735
-509895,-163319
678223,-484514
-4539,785945
-596107,-976369
-33206,10913
-397324,-977112
-2758,-434763
904417,930850
-143378,461726
32791,118348
-726745,-20021
71529,66624
302833,-15600
961432,-439742
520245,277446
-752188,-122253
-459065,-862983
-852738,-635295
-702086,83889
352376,-905900
278081,-774801
913370,483928
795193,-209967
-887156,-228186
-747708,-505352
-447218,541288
-315461,518182
129270,586100
-650903,638481
710488,-952516
-869430,-98069
-994160,-948268
-245996,-382671
-8986,850261
-817060,798822
639873,173608
-821829,705291
-804243,-830298
314250,627393
-769015,18140
367935,-984521
413436,27587
365667,-489709
915822,-174189
664164,956558
985210,473111
219293,245891
-204485,-509264
-355799,-15335
291001,-369611
169117,289836
752904,17975
74759,249307
-435106,57418
439678,-768189
-455681,-132714
-443313,-183854
365017,315794
-622839,-660480
-792021,317810
-773323,220189
-188294,-493483
6935,-420033
791016,798681
-644649,563621
-109612,-411215
79491,-436949
-263820,680854
624880,777529
587930,-857009
89258,-639378
288457,672441
218944,-502420
-872442,995120
432503,-244861
101022,309555
807643,488976
-557314,-339604
-257628,-887147
695696,-886885
454977,-687907
731789,-130962
-263619,370757
-174770,-868985
-424292,-552347
-583019,-40509
664340,254239
-823751,139186
813408,-66286
-989383,-583605
-327267,910864
389935,326555
-168574,-73831
-627700,373247
653288,559461
445331,-122685
989278,62376
390371,-134047
691566,361295
-633039,801168
54811,-100638
-97078,567176
568270,722564
-395612,-130552
615789,855072
498426,124173
-69617,498751
143156,709051
324575,440235
868275,985085
175304,626250
